Age,Flight Distance,Inflight wifi service,Departure/Arrival time convenient,Ease of Online booking,Gate location,Food and drink,Online boarding,Seat comfort,Inflight entertainment,On-board service,Leg room service,Baggage handling,Checkin service,Inflight service,Cleanliness,Departure Delay in Minutes,Arrival Delay in Minutes,satisfaction,Gender_Male,Customer Type_disloyal Customer,Type of Travel_Personal Travel,Class_Eco,Class_Eco Plus
62,301.5,0,5,0,5,3,5,5,5,5,5,5,3,5,4,58,5.0,1,True,False,False,False,False
51,5701.5,4,4,4,4,3,3,1,5,5,5,5,1,5,2,50,0.0,1,True,False,False,False,False
60,3805.5,3,3,3,3,1,4,5,4,4,4,4,4,4,3,50,0.0,1,False,False,False,False,False
40,1044.0,4,0,4,3,5,4,5,5,4,4,4,4,5,5,64,19.0,0,True,True,False,False,False
82,1518.0,2,1,1,2,2,1,2,4,4,1,4,1,4,3,50,0.0,0,False,False,True,True,False
64,4837.5,3,3,2,3,4,5,4,5,5,5,5,5,5,5,51,0.0,1,True,False,False,False,False
55,555.0,1,1,1,2,4,1,5,4,3,2,4,5,4,4,56,0.0,0,True,True,False,False,False
95,180.0,3,4,4,4,2,3,3,3,3,3,3,2,3,1,126,64.0,0,False,False,False,True,False
72,306.0,4,2,2,2,4,4,4,4,5,2,2,2,3,4,50,0.0,1,True,False,False,True,False
43,1425.0,2,2,2,4,3,2,3,3,2,2,3,1,3,3,50,0.0,0,False,True,False,True,False
85,1015.5,1,1,1,3,4,1,4,4,4,5,4,2,4,4,50,0.0,0,True,False,True,True,False
56,1542.0,1,3,3,3,1,1,1,1,3,2,2,4,2,1,50,0.0,0,False,False,False,True,False
51,1417.5,1,1,1,3,1,1,1,1,2,5,5,1,1,1,50,0.0,0,False,True,False,True,False
64,3340.5,3,3,3,3,5,5,4,4,4,4,4,3,4,5,71,16.0,1,False,False,False,False,False
54,355.5,4,4,4,2,3,4,3,3,4,4,5,4,5,3,50,0.0,1,False,True,False,False,False
43,3513.0,5,5,4,5,5,5,5,5,1,1,3,5,4,5,71,9.0,1,True,False,False,False,False
39,2259.0,3,2,3,3,5,3,5,5,2,5,3,2,3,5,50,1.0,0,True,False,True,True,False
58,187.5,0,4,0,1,1,1,1,3,5,3,2,1,4,1,192,148.0,1,True,False,False,False,False
45,961.5,3,5,2,3,5,2,2,5,3,3,2,2,3,5,77,14.0,0,True,False,True,True,False
39,283.5,2,0,3,2,3,3,3,3,4,3,4,4,5,3,51,0.0,0,False,True,False,True,False
82,4342.5,4,5,5,5,4,4,3,2,2,2,4,4,2,3,70,14.0,0,True,False,False,False,False
63,964.5,3,5,3,1,3,4,5,2,2,3,2,4,2,5,59,20.0,0,False,False,True,True,False
66,2284.5,2,2,2,2,4,5,5,5,5,5,5,5,5,3,52,5.0,1,True,False,False,False,False
72,2641.5,1,1,1,1,4,5,4,5,5,5,4,5,5,5,50,0.0,1,True,False,False,False,False
52,3264.0,3,3,3,3,3,5,4,4,4,4,4,3,4,3,168,112.0,1,False,False,False,False,False
70,792.0,2,4,2,2,1,2,1,1,3,4,4,3,4,1,80,17.0,0,True,False,True,True,False
39,1389.0,4,4,4,4,2,2,2,2,3,4,2,5,2,2,50,0.0,1,False,False,False,False,False
42,1486.5,4,3,3,3,4,4,4,4,5,3,4,4,5,4,50,0.0,1,True,False,False,True,False
44,1488.0,3,3,3,3,5,3,5,5,4,5,5,5,5,5,50,0.0,0,True,True,False,False,False
67,1068.0,1,1,1,1,4,4,4,5,5,5,5,4,5,4,50,17.0,1,True,False,False,False,False
84,537.0,1,3,4,3,1,2,2,4,4,4,1,1,4,1,63,15.0,0,False,False,True,True,False
49,874.5,2,0,3,1,4,3,4,4,4,2,3,3,3,4,50,0.0,0,False,True,False,True,False
25,793.5,1,4,1,3,1,1,1,1,4,2,5,5,5,1,58,7.0,0,False,False,True,False,True
80,775.5,3,5,3,2,3,5,4,1,1,3,1,3,1,5,50,0.0,0,False,False,True,True,False
52,355.5,2,1,1,2,4,1,4,4,5,5,5,5,5,4,50,0.0,0,False,True,False,False,False
39,1119.0,4,3,3,3,5,3,5,5,3,3,4,2,3,5,121,48.0,0,False,True,False,True,False
70,5440.5,3,3,3,3,3,5,5,3,3,4,3,4,3,4,55,0.0,1,False,False,False,False,False
48,4699.5,2,2,5,2,4,4,4,4,2,2,1,2,2,4,50,12.0,1,True,False,False,False,False
48,351.0,1,3,4,3,1,1,1,1,4,4,4,3,4,1,80,28.0,0,True,False,False,False,False
67,1081.5,4,5,4,2,2,5,4,4,4,4,4,4,4,3,50,0.0,0,False,False,True,True,False
41,517.5,2,3,2,4,3,2,3,3,3,5,4,3,4,3,82,14.0,0,False,False,True,False,True
68,3684.0,5,5,5,5,3,4,4,5,5,5,5,5,5,4,125,85.0,1,False,False,False,False,False
48,3849.0,4,4,5,5,4,4,4,4,1,4,3,1,4,4,50,0.0,0,True,False,False,False,False
62,2688.0,3,3,3,3,3,4,4,5,5,5,5,5,5,4,50,0.0,1,False,False,False,False,False
29,1105.5,4,3,4,1,1,4,1,1,2,3,1,1,5,1,50,3.0,0,True,False,True,False,False
43,3049.5,2,2,2,2,5,5,5,5,3,5,5,5,4,5,50,5.0,1,True,False,False,False,False
50,1486.5,3,3,3,4,1,3,1,1,2,4,3,4,4,1,50,8.0,0,True,True,False,True,False
41,688.5,3,5,3,3,3,3,3,3,4,3,3,2,5,3,50,13.0,0,False,True,False,True,False
58,5148.0,1,1,1,1,3,5,5,5,5,5,5,5,5,5,50,0.0,1,False,False,False,False,False
64,4126.5,1,1,1,1,4,4,4,3,3,4,3,4,3,5,50,0.0,1,True,False,False,False,False
54,133.5,3,3,2,3,3,1,3,5,5,5,3,4,5,2,55,7.0,1,False,False,False,False,False
39,906.0,3,5,4,4,4,4,3,4,4,3,5,5,5,4,50,0.0,0,True,False,True,True,False
76,2505.0,3,0,4,2,2,4,1,4,4,4,3,5,4,1,50,0.0,0,False,False,True,False,False
46,501.0,4,5,4,2,4,4,4,4,5,5,5,4,4,4,50,0.0,0,False,False,True,True,False
54,2811.0,3,1,1,1,3,3,3,3,2,5,3,3,2,3,50,0.0,0,False,False,False,True,False
78,679.5,4,0,4,1,1,4,1,1,4,1,5,2,3,1,155,100.0,0,True,True,False,True,False
59,670.5,3,5,3,4,5,5,5,3,3,3,3,5,3,4,64,23.0,0,False,False,True,True,False
39,1446.0,4,3,3,3,4,4,5,4,3,3,1,1,2,4,50,0.0,1,True,False,False,True,False
81,2769.0,3,2,4,3,4,4,4,4,1,1,3,1,3,4,57,7.0,0,True,False,True,True,False
42,210.0,0,0,0,4,5,0,5,5,4,5,5,5,5,5,50,0.0,1,True,True,False,False,False
60,1096.5,1,5,1,4,4,1,4,4,1,4,2,3,1,4,50,0.0,0,True,False,True,True,False
61,1302.0,1,5,1,5,1,4,4,5,5,1,5,1,5,1,51,15.0,0,False,False,True,True,False
53,5151.0,2,3,2,2,5,3,3,3,3,3,2,2,3,3,75,39.0,0,True,False,False,False,False
76,1839.0,1,3,1,3,3,5,2,1,1,1,1,5,1,1,50,0.0,0,False,False,True,True,False
68,3766.5,1,1,1,1,3,5,4,5,5,5,5,4,5,5,52,0.0,1,True,False,False,False,False
34,1969.5,2,5,2,1,4,2,4,4,4,5,5,5,5,4,50,0.0,0,True,False,True,False,False
83,1591.5,3,4,4,4,5,3,2,3,3,3,3,3,3,3,73,10.0,0,True,False,False,False,False
73,5386.5,5,5,5,5,3,4,4,5,5,5,5,4,5,5,50,0.0,1,False,False,False,False,False
56,1342.5,1,4,1,5,3,1,3,3,4,3,5,4,4,3,100,49.0,0,True,False,True,True,False
53,909.0,1,5,1,2,4,1,4,4,5,2,4,3,4,4,137,109.0,0,False,False,True,False,True
65,5131.5,4,4,4,4,5,5,4,4,4,4,4,5,4,5,50,0.0,1,False,False,False,False,False
37,1033.5,5,5,5,5,4,4,4,4,5,5,4,4,5,4,60,0.0,1,True,False,False,False,False
81,1612.5,0,5,0,4,5,0,5,5,4,5,4,2,2,5,55,5.0,1,True,False,True,True,False
48,5040.0,2,2,5,2,4,4,4,4,2,5,2,5,5,4,50,0.0,1,True,False,False,False,False
66,5206.5,0,0,0,2,5,5,5,4,4,4,4,3,4,5,117,82.0,1,True,False,False,False,False
71,703.5,3,4,3,2,3,5,5,5,5,3,5,5,5,3,50,0.0,0,False,False,True,True,False
50,1681.5,5,4,4,4,5,5,5,5,3,2,4,4,1,5,59,4.0,1,False,False,False,True,False
28,1173.0,3,4,3,1,5,3,5,5,5,4,4,5,4,5,129,79.0,0,False,False,True,True,False
65,646.5,4,5,4,3,2,4,4,2,2,4,2,4,2,5,50,15.0,0,False,False,True,False,True
37,1804.5,3,3,3,3,5,3,5,5,4,2,4,4,3,5,50,0.0,0,False,True,False,True,False
61,2311.5,2,2,2,2,3,4,5,5,5,5,5,4,5,3,57,12.0,1,True,False,False,False,False
47,3595.5,4,4,4,4,4,4,5,4,4,4,4,3,4,4,50,0.0,1,False,False,False,False,False
43,999.0,2,5,5,5,2,2,2,2,2,4,3,1,2,2,50,9.0,0,False,False,False,False,False
51,354.0,2,4,2,4,3,2,3,3,3,3,5,4,4,3,50,2.0,0,True,False,True,True,False
30,2430.0,1,1,1,1,4,4,4,4,4,2,1,3,2,4,59,0.0,1,False,False,False,False,False
23,1050.0,3,3,3,3,5,3,5,5,2,2,3,1,3,5,50,0.0,0,False,True,False,True,False
61,201.0,3,4,3,2,4,5,5,5,5,3,5,3,5,5,50,0.0,0,True,False,True,False,False
74,870.0,1,5,2,4,2,2,2,2,4,4,5,3,4,2,60,0.0,0,True,False,True,True,False
70,4683.0,3,1,1,1,5,4,4,3,3,3,3,3,3,4,53,0.0,0,False,False,False,False,False
40,4554.0,3,1,1,1,3,3,3,3,2,1,2,1,3,3,56,7.0,0,True,False,False,False,False
65,421.5,3,5,3,1,4,3,1,2,2,3,2,1,2,3,64,10.0,0,False,False,True,True,False
70,4482.0,4,5,5,5,4,3,3,2,2,2,4,2,2,1,53,0.0,0,True,False,False,False,False
69,397.5,4,4,4,4,4,5,2,4,4,4,4,5,4,1,50,0.0,1,False,False,False,True,False
32,2166.0,3,3,3,1,1,3,1,1,5,2,4,3,1,1,71,5.0,0,False,True,False,True,False
40,2865.0,2,2,2,2,2,2,2,2,4,3,4,4,4,2,50,0.0,0,False,False,False,False,False
66,4269.0,1,1,1,1,3,4,4,2,2,3,2,4,2,5,61,0.0,1,False,False,False,False,False
48,285.0,1,1,1,1,5,5,5,5,3,2,4,4,5,5,55,2.0,1,True,False,False,False,False
37,4306.5,4,3,4,4,4,4,4,4,5,3,5,4,4,4,50,0.0,1,False,False,False,False,False
50,133.5,3,4,4,4,3,3,3,3,1,4,3,1,4,3,96,55.0,0,False,False,False,True,False
76,478.5,1,4,1,4,5,3,3,3,3,1,3,1,3,2,50,0.0,0,False,False,True,True,False
65,313.5,5,1,1,1,5,5,5,5,4,5,3,2,1,5,65,16.0,1,True,False,False,True,False
46,1575.0,3,4,4,4,3,3,3,3,1,1,4,4,3,3,50,2.0,0,False,False,False,False,False
39,354.0,5,5,5,4,1,5,1,1,3,2,2,4,1,1,50,0.0,1,True,True,False,False,False
49,825.0,2,0,2,5,2,2,2,2,5,3,5,5,5,2,50,0.0,0,True,False,True,False,True
56,3381.0,2,2,2,2,5,5,4,5,5,5,5,5,5,5,50,0.0,1,True,False,False,False,False
61,3591.0,2,2,3,2,5,4,4,5,5,5,5,3,5,3,50,0.0,1,True,False,False,False,False
52,358.5,1,1,4,1,3,4,5,4,4,4,4,4,4,5,53,12.0,1,True,False,False,False,False
77,480.0,3,3,3,3,1,3,1,1,4,5,3,3,3,1,50,0.0,0,False,True,False,False,True
60,1182.0,2,2,2,4,2,2,1,2,4,4,5,1,1,2,50,0.0,0,True,True,False,True,False
34,579.0,2,5,2,4,4,2,4,4,5,3,5,5,5,4,50,0.0,0,False,False,True,True,False
47,462.0,2,2,2,2,3,2,3,3,4,1,3,3,3,3,147,89.0,0,True,False,True,True,False
48,1467.0,1,1,1,1,5,5,5,5,5,5,5,4,5,3,50,0.0,1,False,False,False,False,False
51,2256.0,4,5,4,5,1,4,1,1,3,5,3,3,5,1,53,8.0,0,True,False,True,True,False
59,663.0,5,5,5,1,4,5,5,4,3,3,4,5,4,4,50,0.0,1,True,True,False,False,False
40,1450.5,4,4,4,2,4,4,3,4,5,3,4,3,4,4,50,0.0,0,False,False,True,True,False
27,976.5,1,0,1,3,4,1,4,4,5,5,1,4,3,4,50,0.0,0,False,True,False,True,False
23,909.0,1,4,1,2,3,1,3,3,3,2,5,5,4,3,50,0.0,0,True,False,True,True,False
33,462.0,4,4,4,2,5,4,5,5,5,3,4,3,4,5,50,0.0,1,True,False,True,True,False
23,124.5,2,4,2,1,1,2,1,1,5,3,5,4,4,1,50,0.0,0,False,False,True,True,False
53,969.0,4,4,4,4,4,2,5,5,5,5,5,1,5,3,55,2.0,1,True,False,False,False,False
77,387.0,4,5,0,5,4,4,2,4,4,0,4,5,4,5,50,0.0,0,False,False,True,True,False
39,519.0,1,0,2,3,3,2,3,3,4,3,4,5,4,3,50,4.0,0,False,True,False,True,False
65,379.5,1,2,1,3,5,1,5,5,3,4,4,1,3,5,50,4.0,0,True,False,True,True,False
31,666.0,2,5,3,4,5,3,5,5,4,2,5,5,4,5,100,55.0,0,False,False,True,True,False
32,876.0,3,4,3,4,2,3,2,2,5,5,4,3,5,2,50,0.0,0,True,False,True,True,False
56,541.5,1,1,1,1,4,5,4,4,4,4,4,3,4,3,50,0.0,1,True,False,False,False,False
50,5805.0,2,1,1,1,3,3,3,2,2,2,2,1,2,3,59,0.0,0,True,False,False,False,False
39,165.0,5,0,4,4,3,4,3,3,2,1,3,1,1,3,57,0.0,1,True,True,False,True,False
39,3072.0,2,2,5,2,4,4,4,4,5,3,5,3,4,4,50,25.0,1,False,False,False,False,False
56,1249.5,3,2,2,2,2,3,2,2,3,4,4,1,3,2,50,0.0,0,False,False,False,True,False
74,3571.5,3,1,1,1,1,3,4,3,3,3,3,4,3,4,50,0.0,0,False,False,False,False,False
46,2655.0,1,3,1,4,3,1,1,3,3,4,3,4,3,3,100,21.0,0,True,False,True,True,False
42,3345.0,1,1,1,1,4,4,4,4,2,4,3,5,2,4,50,0.0,1,True,False,False,False,False
28,3550.5,3,3,3,4,1,3,1,1,1,2,3,2,4,1,127,68.0,0,True,True,False,True,False
73,1266.0,1,1,1,1,3,5,5,3,3,4,3,5,3,4,50,0.0,1,True,False,False,False,False
22,643.5,3,3,3,3,5,3,5,5,5,2,2,5,4,5,52,10.0,0,False,False,True,False,True
69,739.5,1,5,1,3,3,1,3,3,4,4,4,4,5,3,50,25.0,0,True,False,True,True,False
54,4290.0,3,3,3,3,4,4,4,3,2,4,5,4,4,4,96,69.0,1,True,False,False,False,False
56,2506.5,1,1,1,1,2,1,3,5,5,4,5,2,5,2,50,0.0,1,False,False,False,False,False
70,1096.5,2,2,2,2,3,4,4,4,4,4,4,5,4,3,169,122.0,1,False,False,False,False,False
71,2506.5,3,3,3,3,4,3,5,1,1,2,1,5,1,4,75,4.0,1,True,False,False,False,False
44,1332.0,3,3,3,3,4,3,4,4,3,2,4,2,4,4,51,0.0,0,True,True,False,True,False
72,2160.0,1,5,1,5,4,1,4,4,3,5,5,5,5,4,50,0.0,0,True,False,True,True,False
72,354.0,4,4,4,1,5,4,4,4,4,4,4,5,4,4,50,0.0,0,False,False,True,True,False
67,831.0,2,1,1,1,3,3,4,2,2,2,2,2,2,1,65,23.0,0,False,False,False,False,False
42,3879.0,3,3,3,3,4,5,5,4,5,4,4,5,3,5,50,0.0,1,False,False,False,False,False
79,976.5,2,4,2,3,2,2,2,2,1,2,3,2,4,2,93,32.0,0,True,False,True,False,True
73,409.5,2,3,3,3,4,2,2,2,2,2,2,1,2,1,86,39.0,0,False,False,False,True,False
69,708.0,3,4,3,3,3,3,3,3,3,2,5,5,5,3,50,0.0,0,True,False,True,True,False
34,825.0,3,2,3,4,1,3,1,1,4,2,2,1,4,1,50,0.0,0,False,False,True,True,False
56,3493.5,1,1,1,1,5,5,5,4,4,4,4,4,4,4,50,0.0,1,True,False,False,False,False
30,402.0,4,0,4,4,3,4,3,3,4,2,5,1,5,3,50,0.0,0,False,True,False,True,False
50,4354.5,3,2,4,2,2,4,4,3,3,3,3,1,3,2,50,0.0,0,True,False,False,False,False
50,585.0,1,5,5,5,2,5,4,4,4,5,3,4,4,4,50,0.0,0,True,False,True,False,False
56,3642.0,1,1,1,1,4,5,5,4,4,4,4,3,4,5,99,47.0,1,False,False,False,False,False
42,2958.0,1,1,1,1,4,5,4,4,4,2,5,4,5,4,50,0.0,1,True,False,False,False,False
74,1189.5,4,4,4,4,4,4,4,4,4,4,4,5,4,4,56,0.0,1,False,False,False,False,False
48,3916.5,3,1,5,1,3,3,3,3,4,1,3,3,2,3,50,0.0,0,False,False,False,False,True
55,688.5,1,5,4,5,1,1,1,1,4,4,4,3,3,1,66,7.0,0,False,False,False,True,False
55,2362.5,3,3,3,3,4,5,5,5,5,5,5,5,5,3,50,0.0,1,True,False,False,False,False
77,604.5,3,5,3,3,5,4,5,1,1,3,1,4,1,3,50,0.0,0,False,False,True,True,False
56,5296.5,4,4,4,4,3,4,5,4,4,4,4,5,4,5,50,0.0,1,False,False,False,False,False
34,4173.0,5,5,5,5,4,4,4,4,4,5,4,3,5,4,50,0.0,1,True,False,False,False,False
75,3108.0,1,1,1,1,2,4,5,4,4,4,4,3,4,5,50,0.0,1,True,False,False,False,False
36,109.5,3,0,3,4,3,3,4,3,3,5,5,5,5,3,50,0.0,0,True,True,False,True,False
40,799.5,2,5,5,5,2,2,1,2,1,3,4,2,3,2,67,6.0,0,True,False,False,True,False
41,159.0,1,3,1,3,4,1,4,4,4,5,4,4,4,4,50,0.0,0,True,False,True,True,False
37,765.0,5,5,5,5,5,5,5,5,4,2,2,1,4,5,63,4.0,1,True,False,False,True,False
42,1302.0,4,4,4,4,4,5,4,4,4,4,5,5,5,4,50,3.0,1,True,False,False,False,False
23,390.0,1,3,1,2,1,1,1,1,4,1,2,1,5,1,50,13.0,0,False,False,True,True,False
27,1602.0,2,2,2,4,3,2,5,3,4,2,4,3,3,3,50,23.0,0,False,True,False,True,False
59,579.0,5,5,5,5,2,4,4,4,4,4,4,3,4,3,67,18.0,1,True,False,False,False,False
41,1852.5,2,2,2,2,5,5,5,5,4,3,4,3,4,5,50,12.0,1,True,False,False,False,False
74,2683.5,1,1,3,1,5,5,4,4,4,4,4,5,4,5,63,9.0,1,False,False,False,False,False
40,372.0,3,4,3,3,2,3,2,2,5,5,5,5,4,2,50,3.0,0,False,False,True,True,False
69,288.0,3,2,3,4,2,3,2,2,3,5,3,3,4,2,50,0.0,0,True,False,True,True,False
76,163.5,1,1,1,1,3,2,2,4,4,4,3,5,4,3,50,0.0,1,True,False,False,False,False
67,2223.0,5,5,2,5,4,4,4,2,2,2,2,4,2,4,50,0.0,1,True,False,False,False,False
38,1806.0,1,1,4,1,4,4,4,4,5,3,4,4,4,4,50,0.0,1,False,False,False,False,False
38,631.5,5,0,5,4,2,5,1,2,5,4,5,5,1,2,50,0.0,1,False,True,False,True,False
72,444.0,2,2,5,5,4,4,3,2,2,2,2,2,2,4,50,0.0,0,False,False,False,False,False
34,585.0,1,2,1,4,4,1,4,4,2,3,4,2,3,4,50,0.0,0,False,False,True,True,False
52,555.0,0,4,0,4,5,0,5,5,1,3,3,3,3,5,50,0.0,1,True,False,True,True,False
74,3655.5,1,1,5,1,5,5,1,5,5,5,5,3,5,4,51,0.0,1,False,False,False,False,False
45,1204.5,1,4,1,4,3,1,3,3,1,1,3,3,1,3,50,0.0,0,True,False,True,True,False
68,595.5,3,5,5,2,5,5,4,2,2,5,2,5,2,3,119,82.0,0,False,False,True,True,False
70,262.5,5,4,4,2,1,5,1,1,5,3,4,4,5,1,50,0.0,1,False,True,False,False,False
45,403.5,0,0,0,1,5,0,5,5,4,1,4,2,4,5,50,15.0,1,False,False,False,True,False
65,163.5,3,4,3,4,4,4,4,3,3,3,3,1,3,4,50,0.0,0,False,False,False,False,True
64,5512.5,4,4,4,4,4,4,3,5,5,5,5,3,5,1,50,0.0,1,True,False,False,False,False
32,1030.5,4,4,4,2,5,4,5,5,3,5,5,4,4,5,50,0.0,0,True,False,True,True,False
69,1036.5,5,3,3,3,5,5,5,5,4,5,3,1,3,5,114,58.0,1,True,False,False,False,True
39,187.5,5,4,5,3,2,5,2,2,5,5,3,4,5,2,50,0.0,1,True,False,True,True,False
65,1057.5,3,3,3,4,2,3,2,2,2,1,4,1,3,2,55,5.0,0,False,True,False,True,False
58,3252.0,3,3,3,3,3,3,3,3,4,2,2,3,3,3,185,124.0,0,True,False,False,False,False
65,480.0,5,5,5,3,4,5,4,4,1,3,4,1,1,4,50,0.0,1,True,False,True,True,False
29,478.5,4,3,4,4,3,4,3,3,1,4,4,3,3,3,58,2.0,0,True,False,True,True,False
75,2388.0,4,4,4,4,3,5,4,5,5,5,5,3,5,5,50,0.0,1,False,False,False,False,False
72,372.0,4,4,4,3,2,4,2,2,3,2,5,3,5,2,50,0.0,1,False,True,False,False,False
37,1612.5,5,5,5,3,5,5,5,5,5,4,5,5,5,5,50,24.0,1,False,True,False,True,False
51,1300.5,4,3,3,3,4,4,4,4,5,4,4,5,5,4,50,0.0,1,True,False,False,True,False
47,3879.0,5,5,5,5,4,4,4,4,4,4,4,5,1,4,50,0.0,1,True,False,False,False,False
66,3340.5,2,4,4,4,3,2,3,2,2,2,2,1,2,3,50,2.0,0,False,False,False,False,False
64,1965.0,1,1,1,1,5,5,4,4,4,4,4,3,4,3,51,0.0,1,False,False,False,False,False
74,967.5,2,2,2,2,3,4,5,4,4,4,4,3,4,3,118,56.0,1,True,False,False,False,False
43,4351.5,3,4,4,4,3,3,3,3,4,5,2,4,1,3,74,35.0,0,True,False,False,False,False
66,760.5,2,3,3,3,3,2,3,3,1,4,4,3,3,3,59,8.0,0,True,False,False,True,False
82,3538.5,2,2,2,2,2,5,4,4,4,4,4,4,4,3,50,0.0,1,True,False,False,False,False
87,648.0,4,4,4,4,2,4,3,4,4,4,4,4,4,3,50,1.0,0,True,False,False,False,False
42,301.5,0,0,0,3,2,0,2,2,5,4,4,3,4,2,50,7.0,1,True,True,False,False,False
51,951.0,5,1,1,1,5,5,5,5,2,2,5,4,5,5,50,0.0,1,True,False,False,False,True
66,3879.0,3,3,5,3,4,4,4,4,2,4,5,4,5,4,50,0.0,1,False,False,False,False,False
56,3808.5,2,2,2,2,4,4,4,5,5,5,5,5,5,3,50,0.0,1,True,False,False,False,False
73,1075.5,1,4,1,3,2,1,3,2,3,5,5,3,5,2,55,0.0,0,True,False,True,False,True
55,4375.5,2,4,4,4,2,2,3,2,2,2,2,3,2,2,50,0.0,0,False,False,False,False,False
59,3712.5,2,2,2,4,2,3,3,3,5,4,3,3,4,3,50,0.0,0,False,True,False,True,False
38,595.5,3,4,3,3,4,3,4,4,4,4,5,3,5,4,70,5.0,0,False,False,True,True,False
63,4779.0,4,4,4,4,3,4,4,5,5,5,5,5,5,5,50,0.0,1,False,False,False,False,False
22,163.5,3,0,3,3,5,3,5,5,3,2,5,3,4,5,50,0.0,0,False,False,True,True,False
71,492.0,3,3,3,3,2,5,4,5,5,5,5,5,5,3,50,0.0,1,True,False,False,False,False
33,4026.0,5,5,5,5,5,5,5,5,4,3,1,4,5,5,50,0.0,1,True,False,False,False,False
53,760.5,1,1,2,4,2,2,2,2,1,4,3,4,3,2,50,0.0,0,False,False,True,True,False
71,5992.5,4,4,4,4,3,4,5,4,4,5,4,5,4,3,50,0.0,1,True,False,False,False,False
48,1869.0,2,4,1,4,3,1,3,3,2,4,2,2,3,3,178,130.0,0,False,False,True,True,False
64,1518.0,2,4,1,2,4,1,4,4,4,3,3,1,4,4,50,0.0,0,True,False,True,True,False
57,1266.0,2,2,2,2,1,2,1,1,4,2,4,3,4,1,50,2.0,0,False,True,False,False,False
69,1684.5,3,4,3,5,2,5,4,3,3,3,3,4,3,4,50,0.0,0,False,False,True,True,False
44,2587.5,2,4,4,4,2,2,2,2,3,1,3,2,1,2,290,212.0,0,False,False,False,True,False
55,5254.5,1,5,1,1,4,1,3,5,5,5,5,1,5,4,53,0.0,1,True,False,False,False,False
53,5061.0,3,1,1,1,4,4,4,3,3,3,3,4,3,1,51,0.0,0,True,False,False,False,False
29,1969.5,3,4,3,3,5,3,5,5,4,3,3,5,4,5,50,0.0,0,True,False,True,False,False
75,843.0,3,5,3,2,4,3,4,4,5,3,4,5,5,4,50,0.0,0,True,False,True,True,False
63,1486.5,4,4,4,4,3,4,5,5,5,5,5,5,5,5,50,0.0,1,False,False,False,False,False
53,172.5,4,1,4,4,4,4,4,4,1,2,2,2,2,4,50,0.0,0,True,False,False,False,True
53,1494.0,4,4,4,4,5,4,4,5,5,5,4,1,2,5,50,0.0,0,False,True,False,False,True
59,5875.5,3,2,2,2,1,4,4,3,3,3,3,1,3,4,50,0.0,0,False,False,False,False,False
43,1495.5,1,1,1,1,3,3,3,3,5,1,3,5,5,3,50,0.0,1,False,False,False,False,False
76,507.0,1,4,4,4,3,4,4,1,1,1,1,2,1,2,50,0.0,0,True,False,False,False,False
77,1431.0,2,5,2,1,3,2,3,3,5,3,5,4,4,3,50,24.0,0,True,False,True,True,False
66,1987.5,2,2,3,2,3,4,5,5,5,5,5,4,5,4,50,0.0,1,False,False,False,False,False
60,195.0,0,4,0,4,2,4,4,1,1,1,1,5,1,3,50,0.0,1,True,False,False,False,False
73,487.5,3,4,3,3,2,5,1,5,5,3,5,5,5,1,62,6.0,0,False,False,True,True,False
57,1252.5,3,3,3,3,4,5,5,5,5,5,5,5,5,5,50,0.0,1,False,False,False,False,False
39,886.5,5,4,5,5,5,4,5,5,3,2,5,4,4,5,50,0.0,1,False,True,False,True,False
85,1495.5,4,2,3,4,2,3,2,2,3,5,3,2,3,2,50,0.0,0,True,False,True,True,False
47,3399.0,2,5,2,2,5,5,5,5,1,5,1,1,1,5,54,30.0,1,True,False,False,False,False
95,150.0,2,5,5,5,2,3,4,1,1,1,2,4,1,3,50,0.0,0,False,False,False,False,False
49,1255.5,0,4,0,3,4,0,4,4,4,3,4,5,4,4,50,1.0,1,True,False,True,True,False
67,654.0,1,1,1,1,4,4,5,4,4,4,4,4,4,5,67,9.0,1,True,False,False,False,False
28,1519.5,3,5,5,5,3,3,4,3,2,2,3,2,4,3,90,51.0,0,True,False,False,True,False
42,4201.5,5,5,5,5,4,4,4,4,1,2,5,2,4,4,50,0.0,1,False,False,False,False,False
51,565.5,2,0,3,2,4,3,4,4,1,2,1,2,4,4,50,0.0,0,True,True,False,True,False
67,2698.5,5,5,5,5,3,5,4,5,5,5,5,3,5,5,50,20.0,1,False,False,False,False,False
62,151.5,1,4,1,4,5,5,4,3,3,1,3,4,3,5,50,4.0,0,False,False,True,False,True
66,354.0,2,3,2,3,1,3,4,1,1,2,1,2,1,4,50,0.0,0,False,False,True,True,False
68,3211.5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,50,5.0,1,True,False,False,False,False
72,2548.5,5,5,5,5,4,4,5,4,4,4,4,3,4,4,50,0.0,1,False,False,False,False,False
54,5136.0,5,1,5,5,4,5,3,5,5,5,4,5,5,2,50,0.0,1,True,False,False,False,False
59,1236.0,1,1,1,4,1,1,1,1,3,5,3,3,3,1,102,110.0,0,False,True,False,True,False
35,3613.5,1,4,1,3,1,1,1,1,2,1,4,4,3,1,50,6.0,0,True,False,True,True,False
22,2043.0,4,4,4,3,4,4,4,4,4,3,3,4,4,4,55,17.0,0,False,False,True,True,False
36,406.5,5,5,5,3,2,5,1,2,4,2,4,5,4,2,50,0.0,1,True,True,False,True,False
